Marshall Wace LLP,Elekta AB (publ),SE0000163628,"0,7",1/14/2021,
Marshall Wace LLP,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"0,89",1/14/2021,
WORLDQUANT LLC,Hansa Biopharma AB,SE0002148817,"0,53",1/14/2021,
WORLDQUANT LLC,Byggmax Group AB,SE0003303627,"<0,5",1/14/2021,
Linden Advisors LP,Recipharm AB (publ),SE0005757267,"1,39",1/14/2021,
PDT Partners LLC,Scandic Hotels Group AB,SE0007640156,"0,66",1/14/2021,
PDT Partners LLC,Fingerprint Cards AB,SE0008374250,"0,88",1/14/2021,
Marshall Wace LLP,Svenska Cellulosa Aktiebolaget SCA,SE0000112724,"<0,5",1/13/2021,
Marshall Wace LLP,Modern Times Group MTG AB,SE0000412371,"0,99",1/13/2021,
WORLDQUANT LLC,Scandic Hotels Group AB,SE0007640156,"1,06",1/13/2021,
Linden Advisors LP,Recipharm AB (publ),SE0005757267,"1,43",1/13/2021,
Voleon Capital Management LP,Byggmax Group AB,SE0003303627,"0,68",1/13/2021,
Citadel Europe LLP,Alfa Laval AB,SE0000695876,"0,5",1/12/2021,
Pictet Asset Management SA,SSAB AB,SE0000120669,"0,51",1/12/2021,
ALCUR FONDER AB,Dustin Group AB,SE0006625471,"<0,5",1/12/2021,
Marshall Wace LLP,Elekta AB (publ),SE0000163628,"0,68",1/12/2021,
Marshall Wace LLP,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"0,9",1/12/2021,
Naya Capital Management UK Limited,Intrum AB,SE0000936478,"2,07",1/12/2021,
Marble Bar Asset Management LLP,Enad Global 7 AB (publ),SE0010520106,"0,55",1/12/2021,
Linden Advisors LP,Recipharm AB (publ),SE0005757267,"1,5",1/12/2021,
PDT Partners LLC,Scandic Hotels Group AB,SE0007640156,"0,79",1/12/2021,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,1",1/12/2021,
Point72 Europe (London) LLP,Skanska AB,SE0000113250,"<0,5",1/11/2021,
Point72 Asset Management LP,Hansa Biopharma AB,SE0002148817,"0,59",1/11/2021,
Citadel Europe LLP,Elekta AB (publ),SE0000163628,"0,61",1/11/2021,
Capital Fund Management SA,Scandic Hotels Group AB,SE0007640156,"0,98",1/11/2021,
MILLENNIUM INTERNATIONAL MANAGEMENT LP,Aktiebolaget Electrolux,SE0000103814,"<0,5",1/11/2021,
Marshall Wace LLP,Aktiebolaget SKF,SE0000108227,"0,6",1/11/2021,
Marshall Wace LLP,MIPS AB,SE0009216278,"0,58",1/11/2021,
Marshall Wace LLP,G5 Entertainment AB (publ),SE0001824004,"0,7",1/11/2021,
Marshall Wace LLP,Elekta AB (publ),SE0000163628,"0,57",1/11/2021,
AKO Capital LLP,Elekta AB (publ),SE0000163628,"1,2",1/11/2021,
PDT Partners LLC,Fingerprint Cards AB,SE0008374250,"0,91",1/11/2021,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,07",1/11/2021,
Marshall Wace LLP,G5 Entertainment AB (publ),SE0001824004,"0,63",1/8/2021,
 Millennium Capital Partners LLP ,Aktiebolaget Electrolux,SE0000103814,"<0,5",1/8/2021,
Naya Capital Management UK Limited,Intrum AB,SE0000936478,"2,18",1/8/2021,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,1",1/8/2021,
Citadel Europe LLP,Aktiebolaget Electrolux,SE0000103814,"<0,5",1/7/2021,
ALCUR FONDER AB,Pandox Aktiebolag,SE0007100359,"0,6",1/7/2021,
ALCUR FONDER AB,Dustin Group AB,SE0006625471,"0,56",1/7/2021,
WORLDQUANT LLC,Scandic Hotels Group AB,SE0007640156,"1,19",1/7/2021,
Marshall Wace LLP,Modern Times Group MTG AB,SE0000412371,"1,08",1/7/2021,
WORLDQUANT LLC,Byggmax Group AB,SE0003303627,"0,59",1/7/2021,
Marshall Wace LLP,MIPS AB,SE0009216278,"0,62",1/7/2021,
Marshall Wace LLP,G5 Entertainment AB (publ),SE0001824004,"0,53",1/7/2021,
Marshall Wace LLP,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"0,89",1/7/2021,
MILLENNIUM INTERNATIONAL MANAGEMENT LP,Aktiebolaget Electrolux,SE0000103814,"0,51",1/7/2021,
 Millennium Capital Partners LLP ,Aktiebolaget Electrolux,SE0000103814,"0,5",1/7/2021,
PDT Partners LLC,Fingerprint Cards AB,SE0008374250,"0,81",1/7/2021,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,24",1/7/2021,
Voleon Capital Management LP,Byggmax Group AB,SE0003303627,"0,78",1/7/2021,
WORLDQUANT LLC,Scandic Hotels Group AB,SE0007640156,"1,24",1/5/2021,
THUNDERBIRD PARTNERS LLP,Intrum AB,SE0000936478,"<0,5",1/5/2021,
WORLDQUANT LLC,Scandic Hotels Group AB,SE0007640156,"1,19",1/4/2021,
Marshall Wace LLP,Securitas AB,SE0000163594,"1,18",1/4/2021,
Marshall Wace LLP,Modern Times Group MTG AB,SE0000412371,"1,1",1/4/2021,
Marshall Wace Asia Ltd,Securitas AB,SE0000163594,"0,6",1/4/2021,
ALCUR FONDER AB,Scandic Hotels Group AB,SE0007640156,"1,18",1/4/2021,
Cheyne Capital Management (UK) LLP,Clas Ohlson Aktiebolag,SE0000584948,1,1/4/2021,
PDT Partners LLC,Fingerprint Cards AB,SE0008374250,"0,74",1/4/2021,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,35",1/4/2021,
WORLDQUANT LLC,Scandic Hotels Group AB,SE0007640156,"1,23",12/30/2020,
PDT Partners LLC,Fingerprint Cards AB,SE0008374250,"0,66",12/30/2020,
Voleon Capital Management LP,Fingerprint Cards AB,SE0008374250,"<0,5",12/30/2020,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,48",12/30/2020,
Marshall Wace LLP,Securitas AB,SE0000163594,"1,28",12/29/2020,
Squarepoint Ops LLC,Nelly Group AB (publ),SE0015245535,"0,6",12/29/2020,
Sandbar Asset Management LLP,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"0,92",12/29/2020,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,59",12/29/2020,
Voleon Capital Management LP,Byggmax Group AB,SE0003303627,"0,88",12/29/2020,
Capital Fund Management SA,Scandic Hotels Group AB,SE0007640156,"1,09",12/28/2020,
Squarepoint Ops LLC,Nelly Group AB (publ),SE0003652163,"<0,5",12/28/2020,
WORLDQUANT LLC,Scandic Hotels Group AB,SE0007640156,"1,12",12/28/2020,
MILLENNIUM INTERNATIONAL MANAGEMENT LP,Aktiebolaget Electrolux,SE0000103814,"<0,5",12/28/2020,
ALCUR FONDER AB,Scandic Hotels Group AB,SE0007640156,"1,29",12/28/2020,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,69",12/28/2020,
Canada Pension Plan Investment Board,Stillfront Group AB (publ),SE0007704788,"<0,5",12/23/2020,
WORLDQUANT LLC,Scandic Hotels Group AB,SE0007640156,"1,21",12/23/2020,
BlackRock Investment Management (UK) Limited,Aktiebolaget Electrolux,SE0000103814,"1,51",12/23/2020,
Pentwater Capital Management Europe LLP,Gränges AB,SE0006288015,"<0,5",12/23/2020,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,72",12/23/2020,
Voleon Capital Management LP,Byggmax Group AB,SE0003303627,"0,9",12/23/2020,
BNP Paribas,Samhällsbyggnadsbolaget i Norden AB,SE0009554454,"0,76",12/22/2020,
WORLDQUANT LLC,Scandic Hotels Group AB,SE0007640156,"1,1",12/22/2020,
WORLDQUANT LLC,Byggmax Group AB,SE0003303627,"0,6",12/22/2020,
Capital Fund Management SA,Scandic Hotels Group AB,SE0007640156,"1,1",12/22/2020,
Sandbar Asset Management LLP,Getinge AB,SE0000202624,"1,3",12/22/2020,
Rye Bay Capital LLP,KINDRED GROUP PLC,SE0007871645,"0,73",12/22/2020,
ALCUR FONDER AB,Scandic Hotels Group AB,SE0007640156,"1,39",12/22/2020,
Voleon Capital Management LP,Nobina AB (publ),SE0007185418,"<0,5",12/22/2020,
Sandbar Asset Management LLP,Getinge AB,SE0000202624,"1,28",12/21/2020,
Pentwater Capital Management Europe LLP,Gränges AB,SE0006288015,"0,89",12/21/2020,
Marshall Wace LLP,Svenska Cellulosa Aktiebolaget SCA,SE0000112724,"0,58",12/21/2020,
WORLDQUANT LLC,Scandic Hotels Group AB,SE0007640156,"0,97",12/21/2020,
Marshall Wace LLP,Aktiebolaget SKF,SE0000108227,"0,59",12/21/2020,
 Millennium Capital Partners LLP ,Aktiebolaget Electrolux,SE0000103814,"<0,5",12/21/2020,
BlackRock Investment Management (UK) Limited,Alimak Group AB (publ),SE0007158910,"0,76",12/21/2020,
Linden Advisors LP,Recipharm AB (publ),SE0005757267,"1,6",12/21/2020,
Citadel Europe LLP,Aktiebolaget Electrolux,SE0000103814,"0,5",12/18/2020,
Citadel Europe LLP,Elekta AB (publ),SE0000163628,"0,53",12/18/2020,
AQR Capital Management LLC,Svenska Cellulosa Aktiebolaget SCA,SE0000112724,"0,69",12/18/2020,
Marshall Wace LLP,Modern Times Group MTG AB,SE0000412371,"1,03",12/18/2020,
ALCUR FONDER AB,Scandic Hotels Group AB,SE0007640156,"1,41",12/18/2020,
Jane Street Group LLC,Gränges AB,SE0006288015,"<0,5",12/18/2020,
BNP Paribas,Samhällsbyggnadsbolaget i Norden AB,SE0009554454,"0,8",12/18/2020,
Sandbar Asset Management LLP,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"0,8",12/18/2020,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,6",12/18/2020,
Mangrove Partners,Mycronic AB (publ),SE0000375115,"1,18",12/18/2020,
Sandbar Asset Management LLP,Getinge AB,SE0000202624,"1,31",12/17/2020,
WORLDQUANT LLC,Scandic Hotels Group AB,SE0007640156,"0,8",12/17/2020,
Pictet Asset Management SA,SSAB AB,SE0000120669,"0,62",12/17/2020,
Linden Advisors LP,Recipharm AB (publ),SE0005757267,"1,54",12/17/2020,
Voleon Capital Management LP,CANTARGIA AB,SE0006371126,"<0,5",12/17/2020,
PDT Partners LLC,Scandic Hotels Group AB,SE0007640156,"0,88",12/17/2020,
PDT Partners LLC,Fingerprint Cards AB,SE0008374250,"0,72",12/17/2020,
AKO Capital LLP,Elekta AB (publ),SE0000163628,"1,18",12/16/2020,
AKO Capital LLP,Alfa Laval AB,SE0000695876,"<0,5",12/16/2020,
Marshall Wace LLP,Telia Company AB,SE0000667925,"0,79",12/16/2020,
Linden Advisors LP,Recipharm AB (publ),SE0005757267,"1,35",12/16/2020,
Mangrove Partners,Mycronic AB (publ),SE0000375115,"1,27",12/15/2020,
Susquehanna International Holding LLC,Clavister Holding AB,SE0005308558,"<0,5",12/15/2020,
Pictet Asset Management SA,SSAB AB,SE0000120669,"0,58",12/15/2020,
Marshall Wace LLP,Securitas AB,SE0000163594,"1,37",12/15/2020,
WORLDQUANT LLC,Scandic Hotels Group AB,SE0007640156,"0,71",12/15/2020,
Cheyne Capital Management (UK) LLP,Clas Ohlson Aktiebolag,SE0000584948,"0,92",12/15/2020,
Linden Advisors LP,Recipharm AB (publ),SE0005757267,"1,15",12/15/2020,
Viking Global Investors LP,H & M Hennes & Mauritz AB,SE0000106270,"0,66",12/15/2020,
PDT Partners LLC,Fingerprint Cards AB,SE0008374250,"0,69",12/15/2020,
Voleon Capital Management LP,Clas Ohlson Aktiebolag,SE0000584948,"<0,5",12/15/2020,
Voleon Capital Management LP,Byggmax Group AB,SE0003303627,"0,89",12/15/2020,
Rye Bay Capital LLP,KINDRED GROUP PLC,SE0007871645,"0,83",12/14/2020,
Pentwater Capital Management Europe LLP,Gränges AB,SE0006288015,"1,12",12/14/2020,
Linden Advisors LP,Recipharm AB (publ),SE0005757267,"0,87",12/14/2020,
Voleon Capital Management LP,LeoVegas AB (publ),SE0008091904,"<0,5",12/14/2020,
Marshall Wace LLP,Securitas AB,SE0000163594,"1,41",12/11/2020,
BNP Paribas,Samhällsbyggnadsbolaget i Norden AB,SE0009554454,"0,79",12/11/2020,
Marshall Wace LLP,Modern Times Group MTG AB,SE0000412371,"0,9",12/11/2020,
Armistice Capital LLC,Orexo AB,SE0000736415,"1,99",12/11/2020,
WORLDQUANT LLC,Scandic Hotels Group AB,SE0007640156,"0,59",12/11/2020,
Squarepoint Ops LLC,Nelly Group AB (publ),SE0003652163,"0,5",12/11/2020,
ALCUR FONDER AB,Dustin Group AB,SE0006625471,"0,61",12/11/2020,
AKO Capital LLP,Alfa Laval AB,SE0000695876,"0,57",12/11/2020,
PDT Partners LLC,Fingerprint Cards AB,SE0008374250,"0,7",12/11/2020,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,5",12/11/2020,
Point72 Europe (London) LLP,Skanska AB,SE0000113250,"0,5",12/10/2020,
Canada Pension Plan Investment Board,Stillfront Group AB (publ),SE0007704788,"0,97",12/10/2020,
Marshall Wace LLP,Sinch AB (publ),SE0007439112,"<0,5",12/10/2020,
Marshall Wace LLP,Modern Times Group MTG AB,SE0000412371,"0,86",12/10/2020,
Marshall Wace LLP,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"0,99",12/10/2020,
BNP Paribas,Samhällsbyggnadsbolaget i Norden AB,SE0009554454,"0,8",12/10/2020,
Tiger Global Management LLC,H & M Hennes & Mauritz AB,SE0000106270,"0,64",12/10/2020,
Voleon Capital Management LP,Nobina AB (publ),SE0007185418,"0,59",12/10/2020,
Voleon Capital Management LP,LeoVegas AB (publ),SE0008091904,"0,56",12/10/2020,
Voleon Capital Management LP,CANTARGIA AB,SE0006371126,"0,59",12/10/2020,
Citadel Europe LLP,Recipharm AB (publ),SE0005757267,"0,74",12/9/2020,
Mangrove Partners,Mycronic AB (publ),SE0000375115,"1,39",12/9/2020,
ALCUR FONDER AB,Pandox Aktiebolag,SE0007100359,"0,5",12/9/2020,
Canada Pension Plan Investment Board,Stillfront Group AB (publ),SE0007704788,"0,89",12/9/2020,
Marshall Wace LLP,Modern Times Group MTG AB,SE0000412371,"0,78",12/9/2020,
Pictet Asset Management SA,SSAB AB,SE0000120669,"0,66",12/9/2020,
Voleon Capital Management LP,Clas Ohlson Aktiebolag,SE0000584948,"0,58",12/9/2020,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,41",12/9/2020,
BNP Paribas,Samhällsbyggnadsbolaget i Norden AB,SE0009554454,"<0,5",12/9/2020,
Arrowstreet Capital Limited Partnership,Fastighets AB Balder,SE0000455057,"0,7",12/8/2020,
Pentwater Capital Management Europe LLP,Gränges AB,SE0006288015,"1,01",12/8/2020,
Marshall Wace LLP,JM AB,SE0000806994,"1,09",12/8/2020,
AKO Capital LLP,SAAB Aktiebolag,SE0000112385,"0,69",12/8/2020,
MILLENNIUM INTERNATIONAL MANAGEMENT LP,Aktiebolaget Electrolux,SE0000103814,"0,5",12/8/2020,
PDT Partners LLC,Scandic Hotels Group AB,SE0007640156,"0,9",12/8/2020,
PDT Partners LLC,Fingerprint Cards AB,SE0008374250,"0,62",12/8/2020,
Voleon Capital Management LP,LeoVegas AB (publ),SE0008091904,"0,69",12/8/2020,
Voleon Capital Management LP,Fingerprint Cards AB,SE0008374250,"0,61",12/8/2020,
Voleon Capital Management LP,Clas Ohlson Aktiebolag,SE0000584948,"0,63",12/8/2020,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,34",12/8/2020,
Canada Pension Plan Investment Board,Stillfront Group AB (publ),SE0007704788,"0,6",12/7/2020,
Marshall Wace LLP,Svenska Cellulosa Aktiebolaget SCA,SE0000112724,"0,69",12/7/2020,
Pentwater Capital Management Europe LLP,Gränges AB,SE0006288015,"0,63",12/7/2020,
GLG Partners LP,NetEnt AB (publ),SE0014186656,"<0,5",12/7/2020,
Jane Street Group LLC,Gränges AB,SE0006288015,"0,5",12/7/2020,
Linden Advisors LP,Recipharm AB (publ),SE0005757267,"0,73",12/7/2020,
 Millennium Capital Partners LLP ,Aktiebolaget Electrolux,SE0000103814,"0,51",12/7/2020,
Voleon Capital Management LP,LeoVegas AB (publ),SE0008091904,"0,78",12/7/2020,
BlackRock Investment Management (UK) Limited,Aktiebolaget Electrolux,SE0000103814,"1,41",12/4/2020,
Pentwater Capital Management Europe LLP,Gränges AB,SE0006288015,"0,52",12/4/2020,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,21",12/4/2020,
Voleon Capital Management LP,Nobina AB (publ),SE0007185418,"0,68",12/3/2020,
Voleon Capital Management LP,LeoVegas AB (publ),SE0008091904,"0,89",12/3/2020,
Voleon Capital Management LP,Clas Ohlson Aktiebolag,SE0000584948,"0,75",12/3/2020,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,16",12/3/2020,
Voleon Capital Management LP,CANTARGIA AB,SE0006371126,"0,6",12/3/2020,
ALCUR FONDER AB,Scandic Hotels Group AB,SE0007640156,"1,3",12/3/2020,
Citadel Europe LLP,Aktiebolaget SKF,SE0000108227,"<0,5",12/3/2020,
Cheyne Capital Management (UK) LLP,Clas Ohlson Aktiebolag,SE0000584948,"0,83",12/3/2020,
AKO Capital LLP,SAAB Aktiebolag,SE0000112385,"0,73",12/3/2020,
Linden Advisors LP,Recipharm AB (publ),SE0005757267,"0,59",12/3/2020,
ALCUR FONDER AB,Scandic Hotels Group AB,SE0007640156,"1,21",12/2/2020,
Marshall Wace LLP,SSAB AB,SE0000120669,"<0,5",12/2/2020,
Linden Advisors LP,Recipharm AB (publ),SE0005757267,"0,6",12/2/2020,
Voleon Capital Management LP,Fingerprint Cards AB,SE0008374250,"0,51",12/2/2020,
Citadel Europe LLP,Aktiebolaget SKF,SE0000108227,"0,56",12/1/2020,
Citadel Europe LLP,Recipharm AB (publ),SE0005757267,"0,6",12/1/2020,
Marshall Wace LLP,Sinch AB (publ),SE0007439112,"0,59",12/1/2020,
Marshall Wace LLP,MIPS AB,SE0009216278,"0,51",12/1/2020,
TALOMON CAPITAL LIMITED,Electrolux Professional AB (publ),SE0013747870,"<0,5",12/1/2020,
WORLDQUANT LLC,Byggmax Group AB,SE0003303627,"0,58",12/1/2020,
Linden Advisors LP,Recipharm AB (publ),SE0005757267,"0,55",12/1/2020,
Voleon Capital Management LP,LeoVegas AB (publ),SE0008091904,"0,98",12/1/2020,
Voleon Capital Management LP,Clas Ohlson Aktiebolag,SE0000584948,"0,89",12/1/2020,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,05",12/1/2020,
Voleon Capital Management LP,CANTARGIA AB,SE0006371126,"0,52",12/1/2020,
Voleon Capital Management LP,Byggmax Group AB,SE0003303627,"0,9",12/1/2020,
Arrowstreet Capital Limited Partnership,Fastighets AB Balder,SE0000455057,"0,63",11/30/2020,
Citadel Europe LLP,Recipharm AB (publ),SE0005757267,"0,58",11/30/2020,
MILLENNIUM INTERNATIONAL MANAGEMENT LP,SSAB AB,SE0000120669,"<0,5",11/30/2020,
MILLENNIUM INTERNATIONAL MANAGEMENT LP,Fingerprint Cards AB,SE0008374250,"<0,5",11/30/2020,
Pictet Asset Management SA,SSAB AB,SE0000120669,"0,73",11/30/2020,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"0,97",11/30/2020,
BNP Paribas,Samhällsbyggnadsbolaget i Norden AB,SE0009554454,"0,82",11/27/2020,
Citadel Europe LLP,Aktiebolaget SKF,SE0000108227,"0,66",11/27/2020,
Marshall Wace LLP,Peab AB,SE0000106205,1,11/27/2020,
Marshall Wace LLP,Modern Times Group MTG AB,SE0000412371,"0,6",11/27/2020,
MILLENNIUM INTERNATIONAL MANAGEMENT LP,Fingerprint Cards AB,SE0008374250,"0,7",11/27/2020,
Pictet Asset Management SA,SSAB AB,SE0000120669,"0,67",11/27/2020,
PDT Partners LLC,Fingerprint Cards AB,SE0008374250,"0,73",11/26/2020,
MILLENNIUM INTERNATIONAL MANAGEMENT LP,SSAB AB,SE0000120669,"0,62",11/26/2020,
MILLENNIUM INTERNATIONAL MANAGEMENT LP,Fingerprint Cards AB,SE0008374250,"0,64",11/26/2020,
Sandbar Asset Management LLP,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"0,71",11/26/2020,
Citadel Europe LLP,Alfa Laval AB,SE0000695876,"<0,5",11/25/2020,
Point72 Europe (London) LLP,Skanska AB,SE0000113250,"<0,5",11/25/2020,
Marshall Wace LLP,SSAB AB,SE0000120669,"0,58",11/25/2020,
BNP Paribas,Samhällsbyggnadsbolaget i Norden AB,SE0009554454,"0,77",11/25/2020,
Naya Capital Management UK Limited,Intrum AB,SE0000936478,"2,29",11/25/2020,
AKO Capital LLP,Alfa Laval AB,SE0000695876,"0,66",11/25/2020,
PDT Partners LLC,Scandic Hotels Group AB,SE0007640156,"0,8",11/25/2020,
PDT Partners LLC,Fingerprint Cards AB,SE0008374250,"0,8",11/25/2020,
Voleon Capital Management LP,LeoVegas AB (publ),SE0008091904,"1,09",11/25/2020,
Marshall Wace LLP,Aktiebolaget SKF,SE0000108227,"0,6",11/24/2020,
Marshall Wace LLP,NetEnt AB (publ),SE0014186656,"<0,5",11/24/2020,
WORLDQUANT LLC,Byggmax Group AB,SE0003303627,"0,68",11/24/2020,
MILLENNIUM INTERNATIONAL MANAGEMENT LP,Fingerprint Cards AB,SE0008374250,"0,52",11/24/2020,
CapeView Capital LLP,SAAB Aktiebolag,SE0000112385,"0,91",11/24/2020,
Sandbar Asset Management LLP,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"0,63",11/24/2020,
AKO Capital LLP,SAAB Aktiebolag,SE0000112385,"0,83",11/24/2020,
Voleon Capital Management LP,Nobina AB (publ),SE0007185418,"0,77",11/24/2020,
PDT Partners LLC,Scandic Hotels Group AB,SE0007640156,"0,78",11/24/2020,
Magnetar Financial LLC,Evolution Gaming Group AB (publ),SE0012673267,"<0,5",11/23/2020,
MILLENNIUM INTERNATIONAL MANAGEMENT LP,SSAB AB,SE0000120669,"0,53",11/23/2020,
MILLENNIUM INTERNATIONAL MANAGEMENT LP,BioArctic AB,SE0010323311,"<0,5",11/23/2020,
Sandbar Asset Management LLP,Getinge AB,SE0000202624,"1,21",11/23/2020,
AKO Capital LLP,Alfa Laval AB,SE0000695876,"0,79",11/23/2020,
Otus Capital Management Limited,G5 Entertainment AB (publ),SE0001824004,"0,57",11/23/2020,
Carmignac Gestion,Loomis AB,SE0014504817,"<0,5",11/23/2020,
Sylebra Capital Limited,Mycronic AB (publ),SE0000375115,"1,15",11/23/2020,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"0,87",11/23/2020,
Voleon Capital Management LP,Byggmax Group AB,SE0003303627,"0,8",11/23/2020,
Point72 Asset Management LP,Oncopeptides AB,SE0009414576,"0,72",11/20/2020,
Marshall Wace LLP,SSAB AB,SE0000120669,"0,69",11/20/2020,
Marshall Wace LLP,Aktiebolaget SKF,SE0000108227,"0,59",11/20/2020,
Lansdowne Partners (UK) LLP,Intrum AB,SE0000936478,"0,76",11/20/2020,
ALCUR FONDER AB,Clas Ohlson Aktiebolag,SE0000584948,"0,6",11/20/2020,
Armistice Capital LLC,Orexo AB,SE0000736415,"2,01",11/20/2020,
Pictet Asset Management SA,SSAB AB,SE0000120669,"0,54",11/20/2020,
Lago Kapital Oy,Savosolar Oyj,FI4000425848,"<0,5",11/20/2020,
B&G Master Fund Plc,Samhällsbyggnadsbolaget i Norden AB,SE0009554454,"1,03",11/20/2020,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"0,98",11/20/2020,
ALCUR FONDER AB,Scandic Hotels Group AB,SE0007640156,"1,1",11/19/2020,
Marshall Wace LLP,Telia Company AB,SE0000667925,"0,89",11/19/2020,
Marshall Wace LLP,MIPS AB,SE0009216278,"<0,5",11/19/2020,
AKO Capital LLP,Alfa Laval AB,SE0000695876,"0,86",11/19/2020,
AKO Capital LLP,Elekta AB (publ),SE0000163628,"1,09",11/19/2020,
Marble Bar Asset Management LLP,Pricer Aktiebolag,SE0000233934,"<0,5",11/19/2020,
Voleon Capital Management LP,LeoVegas AB (publ),SE0008091904,"1,19",11/19/2020,
Voleon Capital Management LP,Clas Ohlson Aktiebolag,SE0000584948,"0,9",11/19/2020,
Marshall Wace LLP,Telia Company AB,SE0000667925,"0,9",11/18/2020,
Marshall Wace LLP,JM AB,SE0000806994,"1,19",11/18/2020,
WORLDQUANT LLC,Byggmax Group AB,SE0003303627,"0,79",11/18/2020,
Capital Fund Management SA,Scandic Hotels Group AB,SE0007640156,"1,08",11/18/2020,
Sandbar Asset Management LLP,Getinge AB,SE0000202624,"1,19",11/18/2020,
Lone Pine Capital LLC,ICA Gruppen Aktiebolag,SE0000652216,"<0,5",11/18/2020,
Voleon Capital Management LP,Cloetta AB,SE0002626861,"<0,5",11/18/2020,
Voleon Capital Management LP,LeoVegas AB (publ),SE0008091904,"1,21",11/17/2020,
Voleon Capital Management LP,Cell Impact AB (publ),SE0005003217,"1,08",11/17/2020,
Acadian Asset Management LLC,Smart Eye Aktiebolag (publ),SE0009268279,"0,52",11/17/2020,
Citadel Europe LLP,Elekta AB (publ),SE0000163628,"<0,5",11/17/2020,
Pelham Long Short Master Fund Ltd,ICA Gruppen Aktiebolag,SE0000652216,"<0,5",11/17/2020,
Marshall Wace LLP,SSAB AB,SE0000120669,"0,7",11/17/2020,
Marshall Wace LLP,Aktiebolaget SKF,SE0000108227,"0,6",11/17/2020,
Marshall Wace LLP,Securitas AB,SE0000163594,"1,33",11/17/2020,
Cheyne Capital Management (UK) LLP,Clas Ohlson Aktiebolag,SE0000584948,"0,75",11/17/2020,
PDT Partners LLC,Scandic Hotels Group AB,SE0007640156,"0,81",11/17/2020,
Lone Pine Capital LLC,ICA Gruppen Aktiebolag,SE0000652216,"0,56",11/17/2020,
Citadel Europe LLP,SSAB AB,SE0000120669,"<0,5",11/16/2020,
Citadel Europe LLP,Elekta AB (publ),SE0000163628,"0,5",11/16/2020,
WORLDQUANT LLC,Byggmax Group AB,SE0003303627,"0,81",11/16/2020,
Susquehanna International Holding LLC,Clavister Holding AB,SE0005308558,"0,65",11/16/2020,
Sandbar Asset Management LLP,Getinge AB,SE0000202624,"1,22",11/16/2020,
Viking Global Investors LP,H & M Hennes & Mauritz AB,SE0000106270,"0,7",11/16/2020,
PDT Partners LLC,Fingerprint Cards AB,SE0008374250,"0,72",11/16/2020,
Citadel Advisors LLC,Fingerprint Cards AB,SE0008374250,"<0,5",11/13/2020,
Marshall Wace LLP,SSAB AB,SE0000120669,"0,6",11/13/2020,
Marshall Wace LLP,Sinch AB (publ),SE0007439112,"0,7",11/13/2020,
Marshall Wace LLP,MIPS AB,SE0009216278,"0,59",11/13/2020,
Susquehanna International Holding LLC,Clavister Holding AB,SE0005308558,"0,52",11/13/2020,
Pictet Asset Management SA,ICA Gruppen Aktiebolag,SE0000652216,"0,53",11/13/2020,
Cheyne Capital Management (UK) LLP,Clas Ohlson Aktiebolag,SE0000584948,"0,65",11/13/2020,
Lago Kapital Oy,Savosolar Oyj,FI4000425848,"0,9",11/13/2020,
PDT Partners LLC,Fingerprint Cards AB,SE0008374250,"0,69",11/13/2020,
Voleon Capital Management LP,Cloetta AB,SE0002626861,"0,57",11/13/2020,
Lansdowne Partners (UK) LLP,Intrum AB,SE0000936478,"0,89",11/12/2020,
WORLDQUANT LLC,CATENA MEDIA P.L.C,MT0001000109,"<0,5",11/12/2020,
Marshall Wace LLP,Skanska AB,SE0000113250,"0,6",11/12/2020,
Marshall Wace LLP,BillerudKorsnäs Aktiebolag (publ),SE0000862997,"1,01",11/12/2020,
Citadel Advisors LLC,Aktiebolaget SKF,SE0000108227,"<0,5",11/12/2020,
